마을명,시군구명,읍면동명,행정리명,숙박업소명,업태구분명,숙박업소전화번호,소재지도로명주소,소재지지번주소,위도,경도,인허가일자,상세영업상태코드,상세영업상태명,건물지상층수,건물지하층수,객실수,한실수,양실수,데이터기준일자
함덕리마을,제주시,조천읍,함덕리,시골집민박,민박업,0507-1307-4438,제주특별자치도 제주시 조천읍 함덕8길 31-3(함덕리),제주특별자치도 제주시 조천읍 함덕리 1178-1,33.54093152,126.6637022,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,꿈꾸다,민박업,0507-1330-7371,제주특별자치도 제주시 조천읍 함덕 22길 28(함덕리),제주특별자치도 제주시 조천읍 함덕리 4148-5,33.53779978,126.6734524,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,수수별장,민박업,,"제주특별자치도 제주시 조천읍 조함해안로 574,3층(함덕리)",제주특별자치도 제주시 조천읍 함덕리 221-2,33.54392677,126.6728507,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,더블린,민박업,0507-1359-5623,"제주특별자치도 제주시 조천읍 함덕로 38 ,2층(함덕리)",제주특별자치도 제주시 조천읍 함덕리 960-38,33.54226152,126.6713146,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,홈리홈,민박업,,제주특별자치도 제주시 조천읍 함덕27길 4(함덕리),제주특별자치도 제주시 조천읍 함덕리 272-69,33.54065904,126.6747687,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,몰디브 하우스 게스트하우스,민박업,0507-1395-3201,제주특별자치도 제주시 조천읍 함덕8길 3(함덕리),제주특별자치도 제주시 조천읍 함덕리 1049-1,33.54298948,126.6620738,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,로즈마리 149,민박업,,제주특별자치도 제주시 조천읍 함덕24길 14-9(함덕리),제주특별자치도 제주시 조천읍 함덕리 4153-6,33.53929292,126.6764076,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,두낭,민박업,,제주특별자치도 제주시 조천읍 조함해안로 430-11(함덕리),제주특별자치도 제주시 조천읍 함덕리 3165,33.54533716,126.6600755,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,꼬르동 게스트하우스,민박업,0507-1313-5438,제주특별자치도 제주시 조천읍 함덕29길 25-4(함덕리),제주특별자치도 제주시 조천읍 함덕리 271-5,33.54234774,126.6740894,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,스테이호미,민박업,,제주특별자치도 제주시 조천읍 함덕10길 12-1(함덕리),제주특별자치도 제주시 조천읍 함덕리 1205,33.54154408,126.6635114,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,포도민박,민박업,,제주특별자치도 제주시 조천읍 함덕로 4(함덕리),제주특별자치도 제주시 조천읍 함덕리 272-60,33.54049956,126.6741206,,13,영업중,,,,,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,유성모텔,여관업,064-783-8040,제주특별자치도 제주시 조천읍 함덕13길 9,제주특별자치도 제주시 조천읍 함덕리 1002-1번지,33.5422453,126.6677697,1973-07-21,13,영업중,3,1,36,16,20,2022-09-30
함덕리마을,제주시,조천읍,함덕리,함덕장모텔,여관업,064-782-7511,제주특별자치도 제주시 조천읍 신북로 546,제주특별자치도 제주시 조천읍 함덕리 1002-45,33.54101309,126.6680382,1994-02-14,13,영업중,2,0,13,5,8,2022-09-30
함덕리마을,제주시,조천읍,함덕리,바리스테이,여관업,064-902-9952,제주특별자치도 제주시 조천읍 조함해안로 476-3,제주특별자치도 제주시 조천읍 함덕리 1011-1,33.54295504,126.6635006,2004-07-16,13,영업중,5,1,19,0,19,2022-09-30
함덕리마을,제주시,조천읍,함덕리,큰돈물,여관업,064-783-6460,제주특별자치도 제주시 조천읍 신북로 491-1,제주특별자치도 제주시 조천읍 함덕리 1015번지,33.54321883,126.6626988,2015-11-24,13,영업중,0,0,4,4,0,2022-09-30
함덕리마을,제주시,조천읍,함덕리,해오름,여관업,064-782-1552,제주특별자치도 제주시 조천읍 신북로 523,제주특별자치도 제주시 조천읍 함덕리 1269-1번지,33.54202724,126.6658917,2009-07-13,13,영업중,5,1,11,2,9,2022-09-30
함덕리마을,제주시,조천읍,함덕리,안녕함덕,여관업,,제주특별자치도 제주시 조천읍 함덕로 10,제주특별자치도 제주시 조천읍 함덕리 272-43,33.54096733,126.6737178,2017-07-14,13,영업중,3,1,11,2,9,2022-09-30
함덕리마을,제주시,조천읍,함덕리,웃뜨르쉼터,여관업,064-783-7950,제주특별자치도 제주시 조천읍 함덕로 10,제주특별자치도 제주시 조천읍 함덕리 272-43번지 81,33.54097073,126.6737258,1991-08-21,13,영업중,2,,12,12,,2022-09-30
함덕리마을,제주시,조천읍,함덕리,벨라유나,여관업,064-782-8661,제주특별자치도 제주시 조천읍 신북로 621,제주특별자치도 제주시 조천읍 함덕리 283,33.54045087,126.6757519,2002-01-04,13,영업중,0,0,18,10,8,2022-09-30
함덕리마을,제주시,조천읍,함덕리,힐하우스여관,여관업,064-782-8661,제주특별자치도 제주시 조천읍 신북로 621,제주특별자치도 제주시 조천읍 함덕리 283,33.54044638,126.675756,1991-03-13,13,영업중,2,,15,,15,2022-09-30
함덕리마을,제주시,조천읍,함덕리,블루아비치호텔,호텔업,,"제주특별자치도 제주시 조천읍 조함해안로 474, 제주비치",제주특별자치도 제주시 조천읍 함덕리 1010 제주비치,33.54327712,126.6634105,2021-09-09,13,영업중,0,8,52,0,52,2022-09-30
함덕리마을,제주시,조천읍,함덕리,제주선샤인호텔,호텔업,064-784-2525,제주특별자치도 제주시 조천읍 신북로 481-9,제주특별자치도 제주시 조천읍 함덕리 1040,33.54427451,126.6617579,1998-08-01,13,영업중,0,0,82,10,72,2022-09-30
함덕리마을,제주시,조천읍,함덕리,비치스토리호텔,호텔업,064-784-7400,제주특별자치도 제주시 조천읍 조함해안로 492-5,제주특별자치도 제주시 조천읍 함덕리 1252-10,33.54211949,126.6654136,2004-07-07,13,영업중,4,0,43,4,39,2022-09-30
함덕리마을,제주시,조천읍,함덕리,오션그랜드호텔,호텔업,064-783-0007,제주특별자치도 제주시 조천읍 조함해안로 490,제주특별자치도 제주시 조천읍 함덕리 1252-55번지,33.54253131,126.665167,2003-10-30,13,영업중,,,74,15,59,2022-09-30
함덕리마을,제주시,조천읍,함덕리,아트스테이함덕비치,호텔업,064-801-9999,제주특별자치도 제주시 조천읍 조함해안로 504,제주특별자치도 제주시 조천읍 함덕리 1269-19,33.54246264,126.6668698,2015-09-17,13,영업중,8,1,125,0,125,2022-09-30
함덕리마을,제주시,조천읍,함덕리,에벤에셀호텔,호텔업,064-805-0112,제주특별자치도 제주시 조천읍 조함해안로 504,제주특별자치도 제주시 조천읍 함덕리 1269-19,33.54224092,126.6669783,2018-09-07,13,영업중,8,2,153,0,153,2022-09-30
함덕리마을,제주시,조천읍,함덕리,유탑 유블레스호텔 제주,호텔업,064-780-9300,제주특별자치도 제주시 조천읍 조함해안로 502,제주특별자치도 제주시 조천읍 함덕리 1269-9번지,33.54241259,126.6662765,2017-05-22,13,영업중,8,2,290,47,243,2022-09-30
함덕리마을,제주시,조천읍,함덕리,제주서우봉비치호텔,호텔업,064-731-5000,제주특별자치도 제주시 조천읍 함덕6길 10,제주특별자치도 제주시 조천읍 함덕리 2915 외 3필지,33.54273806,126.6603898,2017-09-14,13,영업중,8,1,52,0,52,2022-09-30
함덕리마을,제주시,조천읍,함덕리,라마다바이윈덤제주더함덕호텔,호텔업,064-793-5500,"제주특별자치도 제주시 조천읍 신북로 470, 제주 함덕 라마다호텔",제주특별자치도 제주시 조천읍 함덕리 3061 제주 함덕 라마다호텔,33.54319049,126.6597541,2019-10-10,13,영업중,0,0,270,3,267,2022-09-30
함덕리마을,제주시,조천읍,함덕리,라마다제주함덕,호텔업,064-735-9000,제주특별자치도 제주시 조천읍 신북로 470,제주특별자치도 제주시 조천읍 함덕리 3061번지,33.54319053,126.6597703,2015-09-30,13,영업중,8,1,310,3,307,2022-09-30
함덕리마을,제주시,조천읍,함덕리,스위트캐슬,호텔업,064-783-8899,제주특별자치도 제주시 조천읍 신북로 443,제주특별자치도 제주시 조천읍 함덕리 3230-1번지,33.54420368,126.6569036,2017-01-11,13,영업중,4,1,90,0,90,2022-09-30
함덕리마을,제주시,조천읍,함덕리,소노벨타워에이비제주,휴양콘도운영업,064-780-5023,제주특별자치도 제주시 조천읍 신북로 577,제주특별자치도 제주시 조천읍 함덕리 274 대명리조트,33.54143739,126.6716273,2004-07-21,13,영업중,5,3,242,,242,2022-09-30
함덕리마을,제주시,조천읍,함덕리,소노벨타워씨제주,휴양콘도운영업,064-780-5040,제주특별자치도 제주시 조천읍 신북로 577,제주특별자치도 제주시 조천읍 함덕리 954-1,33.54052237,126.6708125,2013-03-08,13,영업중,7,1,156,0,156,2022-09-30
대서리마을,제주시,추자면,대서리,태흥모텔,여관업,064-712-5600,제주특별자치도 제주시 추자면 추자로 34,제주특별자치도 제주시 추자면 대서리 140-7,33.96305832,126.2957717,1987-11-17,13,영업중,2,0,8,8,0,2022-09-30
대서리마을,제주시,추자면,대서리,추자도여정여관,여관업,064-742-3512,제주특별자치도 제주시 추자면 추자로 4-1,제주특별자치도 제주시 추자면 대서리 4-4,33.96267592,126.2978738,1996-06-24,13,영업중,2,0,8,8,0,2022-09-30
대서리마을,제주시,추자면,대서리,추자풀하우스,여관업,064-742-4266,"제주특별자치도 제주시 추자면 추자로 50, 3층",제주특별자치도 제주시 추자면 대서리 148-1,33.96263023,126.29422,1997-06-13,13,영업중,2,0,7,7,0,2022-09-30
대서리마을,제주시,추자면,대서리,옛항구숙박,여관업,,"제주특별자치도 제주시 추자면 대서1길 5, 1층 2호",제주특별자치도 제주시 추자면 대서리 4-8,33.96249649,126.2984217,2021-05-03,13,영업중,0,0,5,3,2,2022-09-30
묵리마을,제주시,추자면,묵리,추자바다25시,여관업,064-742-2724,제주특별자치도 제주시 추자면 묵리2길 48,제주특별자치도 제주시 추자면 묵리 280,33.94491145,126.3150457,1998-06-25,13,영업중,2,0,12,7,5,2022-09-30
영흥리마을,제주시,추자면,영흥리,나바론민박,민박업,064-742-8205,제주특별자치도 제주시 추자면 추자로 76-1,제주특별자치도 제주시 추자면 영흥리 366-3,33.96081354,126.2953737,2021-05-31,13,영업중,0,0,9,9,0,2022-09-30
영흥리마을,제주시,추자면,영흥리,황제여관,여관업,064-742-7507,제주특별자치도 제주시 추자면 추자로 70,제주특별자치도 제주시 추자면 영흥리 367-10,33.96108769,126.2948386,1996-07-10,13,영업중,2,0,7,4,3,2022-09-30
신양1리마을,제주시,추자면 ,신양1리,뉴추자아일랜드,여관업,064-744-0533,제주특별자치도 제주시 추자면 추자로 581-6,제주특별자치도 제주시 추자면 신양리 417,33.94658299,126.3288189,2016-05-16,13,영업중,0,0,12,0,12,2022-09-30
신양2리마을,제주시,추자면 ,신양2리,해변장,여관업,064-749-9055,제주특별자치도 제주시 추자면 신양2길 39,제주특별자치도 제주시 추자면 신양리 207,33.94268255,126.3252678,2021-11-25,13,영업중,2,0,12,12,0,2022-09-30
고산1리마을,제주시,한경면,고산1리,서쪽하늘,기타일반 및 생활 숙박시설 운영업,0507-1496-1012,제주특별자치도 제주시 한경면 한장중길 24-3,제주특별자치도 제주시 한경면 고산리 3845-3,33.28927127,126.1661127,,13,영업중,,,1,0,1,2022-09-30
고산1리마을,제주시,한경면,고산1리,날으는자전거,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 고산로4길 45-2,제주특별자치도 제주시 한경면 고산리 2339-1,33.30649944,126.1839071,,13,영업중,,,1,0,1,2022-09-30
고산1리마을,제주시,한경면,고산1리,고장난벽시계,기타일반 및 생활 숙박시설 운영업,0507-1436-0202,제주특별자치도 제주시 한경면 고산로4길 24,제주특별자치도 제주시 한경면 고산리 2136-2,33.30524366,126.1818035,,13,영업중,,,2,0,2,2022-09-30
고산1리마을,제주시,한경면,고산1리,고산이랑,기타일반 및 생활 숙박시설 운영업,0507-1366-5300,제주특별자치도 제주시 한경면 고산서1길 27-21,제주특별자치도 제주시 한경면 고산리 3145-5,33.29754365,126.1800368,,13,영업중,,,3,0,3,2022-09-30
고산1리마을,제주시,한경면,고산1리,미리내 제주,기타일반 및 생활 숙박시설 운영업,0507-1341-3906,제주특별자치도 제주시 한경면 고산서3길 124-9,제주특별자치도 제주시 한경면 고산리 3806-1,33.2909609,126.1669931,,13,영업중,,,2,0,2,2022-09-30
고산1리마을,제주시,한경면,고산1리,고산별곡,기타일반 및 생활 숙박시설 운영업,0507-1327-6463,제주특별자치도 제주시 한경면 고산로2길 6-3,제주특별자치도 제주시 한경면 고산리 2197-2,33.30289878,126.1803249,,13,영업중,,,2,0,2,2022-09-30
고산1리마을,제주시,한경면,고산1리,섬풍경 휴양펜션,기타일반 및 생활 숙박시설 운영업,0507-1336-3611,제주특별자치도 제주시 한경면 노을해안로 1203-1,제주특별자치도 제주시 한경면 고산리 3585번지 ,33.30708429,126.1684289,2016-07-01,13,영업중,2,0,10,0,10,2022-09-30
고산1리마을,제주시,한경면,고산1리,제주역 게스트하우스,민박업,0507-1437-7078,제주특별자치도 제주시 한경면 노을해안로 1171 제주역,제주특별자치도 제주시 한경면 고산리 2594-5,33.30845143,126.1659222,,13,영업중,,,4,0,4,2022-09-30
고산1리마을,제주시,한경면,고산1리,엉알스테이,민박업,0507-1414-2162,제주특별자치도 제주시 한경면 고조로 24,제주특별자치도 제주시 한경면 고산리 2162-12,33.30432434,126.1842494,,13,영업중,,,2,0,2,2022-09-30
고산1리마을,제주시,한경면,고산1리,제주에내집,민박업,0507-1360-3791,제주특별자치도 제주시 한경면 고산로 39-2,제주특별자치도 제주시 한경면 고산리 2747,33.30467779,126.179052,,13,영업중,,,2,0,2,2022-09-30
고산1리마을,제주시,한경면,고산1리,아리아펜션,민박업,0507-1347-3900,제주특별자치도 제주시 한경면 노을해안로 1174-1,제주특별자치도 제주시 한경면 고산리 3605-2,33.30795409,126.1653685,,13,영업중,,,3,0,3,2022-09-30
고산1리마을,제주시,한경면,고산1리,느르왓,민박업,,제주특별자치도 제주시 한경면 고산중길 23,제주특별자치도 제주시 한경면 고산리 2157-4,33.30524017,126.1840154,,13,영업중,,,2,0,2,2022-09-30
고산1리마을,제주시,한경면,고산1리,솔리테리,민박업,064-728-7965,제주특별자치도 제주시 한경면 고산로5길 10,제주특별자치도 제주시 한경면 고산리 2701-1,33.30565146,126.1780202,,13,영업중,,,2,0,2,2022-09-30
고산1리마을,제주시,한경면,고산1리,친정집,민박업,064-773-0234,제주특별자치도 제주시 한경면 고산로 50,제주특별자치도 제주시 한경면 고산리 2269,33.30553873,126.1793795,,13,영업중,,,1,0,1,2022-09-30
고산2리마을,제주시,한경면,고산2리,만택이네 돌담집,기타일반 및 생활 숙박시설 운영업,0507-1403-6479,제주특별자치도 제주시 한경면 고산남5길 17,제주특별자치도 제주시 한경면 고산리 1562,33.30314828,126.1905335,,13,영업중,,,1,0,1,2022-09-30
고산2리마을,제주시,한경면,고산2리,살강스테이,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 고산남8길 16 (단독),제주특별자치도 제주시 한경면 고산리 1612-2,33.3013883,126.1926729,,13,영업중,,,2,0,2,2022-09-30
고산2리마을,제주시,한경면,고산2리,더단빌리지민박,민박업,0507-1336-3700,제주특별자치도 제주시 한경면 고락로 100,제주특별자치도 제주시 한경면 고산리 1578-2,33.3021484,126.189979,,13,영업중,,,2,0,2,2022-09-30
고산2리마을,제주시,한경면,고산2리,스테이 모락&오몽,민박업,0507-1354-1338,"제주특별자치도 제주시 한경면 고산남8길 11 스테이모락(노키즈), 스테이오몽(웰컴키즈)",제주특별자치도 제주시 한경면 고산리 1622-2,33.30170166,126.1926808,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,디스빌라691,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 금등2길 14-2,제주특별자치도 제주시 한경면 금등리 691-1,33.360911,126.193514,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,서쪽아이,기타일반 및 생활 숙박시설 운영업,070-8623-3482,,제주특별자치도 제주시 한경면 금등리 348-1,33.34896528,126.2017157,,13,영업중,,,1,0,1,2022-09-30
금등리마을,제주시,한경면,금등리,금단영,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 일주서로 4466,제주특별자치도 제주시 한경면 금등리 658-8,33.36206615,126.1938106,2017-08-09,13,영업중,2,0,7,0,7,2022-09-30
금등리마을,제주시,한경면,금등리,노을정원풀빌라,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 금등4길 74-38,제주특별자치도 제주시 한경면 금등리 964-1,33.35539228,126.1929657,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,이룸빌리지,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 금등4길 74-9,제주특별자치도 제주시 한경면 금등리 492-4,33.35596375,126.1950621,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,서림채,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 금등4길 136 1층,제주특별자치도 제주시 한경면 금등리 403-10,33.351003,126.1968414,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,금등이,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 금등4길 16-5,제주특별자치도 제주시 한경면 금등리 673,33.3612904,126.1947928,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,키즈펜션 라빌레뜨,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 금등대안3길 42-8,제주특별자치도 제주시 한경면 금등리 192-1,33.34574629,126.2111916,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,다은채,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 금등4길 136-2,제주특별자치도 제주시 한경면 금등리 403-6,33.35083659,126.1965528,,13,영업중,,,2,0,2,2022-09-30
금등리마을,제주시,한경면,금등리,루나넬마레,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 일주서로 4394-110,제주특별자치도 제주시 한경면 금등리 944-3,33.35664785,126.1921147,,13,영업중,,,1,1,1,2022-09-30
금등리마을,제주시,한경면,금등리,금등스테이199,민박업,070-7758-2798,제주특별자치도 제주시 한경면 금등4길 130-44,제주특별자치도 제주시 한경면 금등리 1006,33.35338616,126.1941673,,13,영업중,,,1,0,1,2022-09-30
금등리마을,제주시,한경면,금등리,제주느낌,민박업,,제주특별자치도 제주시 한경면 금등4길 86-3,제주특별자치도 제주시 한경면 금등리 494-5,33.35543047,126.1955504,,13,영업중,,,1,0,1,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,후니미니 펜션,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 낙수로 145-16 나동,제주특별자치도 제주시 한경면 낙천리 1635-1,33.32427181,126.2306573,,13,영업중,,,6,0,6,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,그레이박스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 중산간서로 3357-12,제주특별자치도 제주시 한경면 낙천리 346,33.31006045,126.2370692,,13,영업중,,,2,0,2,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,농부와돌집펜션,기타일반 및 생활 숙박시설 운영업,064-803-0277,제주특별자치도 제주시 한경면 중산간서로 3285,제주특별자치도 제주시 한경면 낙천리 533-7,33.3036497,126.2377424,,13,영업중,,,2,0,2,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,메밀꽃 일다,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 낙천4길 7,제주특별자치도 제주시 한경면 낙천리 1980,33.32621687,126.2261027,,13,영업중,,,1,0,1,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,낙천집,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 낙산로 21,제주특별자치도 제주시 한경면 낙천리 1688-1,33.32259385,126.2285,,13,영업중,,,1,0,1,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,낙천리장,기타일반 및 생활 숙박시설 운영업,064-772-1215,제주특별자치도 제주시 한경면 낙조길 33-32,제주특별자치도 제주시 한경면 낙천리 2263,33.31995389,126.2262385,,13,영업중,,,1,0,1,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,팽나무1949,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 낙수로 139,제주특별자치도 제주시 한경면 낙천리 1753-1,33.32466496,126.2284496,2020-11-27,13,영업중,,,1,0,1,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,틸다하우스,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 중산간서로 3367-1,제주특별자치도 제주시 한경면 낙천리 341,33.31085168,126.2370811,2017-01-10,13,영업중,1,0,5,0,5,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,쉴쿠다,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 낙천리 429,제주특별자치도 제주시 한경면 중산간서로 3357-15,33.3095681,126.2369097,,13,영업중,,,1,0,1,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,오늘도제주,민박업,,제주특별자치도 제주시 한경면 불그못로 228,제주특별자치도 제주시 한경면 낙천리 811-2,33.29586449,126.2333654,,13,영업중,,,2,0,2,2022-09-30
낙천리아홉굿마을,제주시,한경면,낙천리,해피하우스MBG,민박업,,제주특별자치도 제주시 한경면 중산간서로 3356,제주특별자치도 제주시 한경면 낙천리 458-1,33.30985917,126.2387971,,13,영업중,,,4,0,4,2022-09-30
두모리마을,제주시,한경면,두모리,클랭블루스테이 커플&숙소&독채,기타일반 및 생활 숙박시설 운영업,0507-1388-3722,제주특별자치도 제주시 한경면 용금로 257,제주특별자치도 제주시 한경면 두모리 117-1,33.34017074,126.2155881,,13,영업중,,,3,0,3,2022-09-30
두모리마을,제주시,한경면,두모리,윈드밀108,기타일반 및 생활 숙박시설 운영업,0507-1442-1081,제주특별자치도 제주시 한경면 두모1길 108,제주특별자치도 제주시 한경면 두모리 2637-32,33.35619923,126.1819475,,13,영업중,,,3,0,3,2022-09-30
두모리마을,제주시,한경면,두모리,메종드제주,기타일반 및 생활 숙박시설 운영업,064-773-0085,제주특별자치도 제주시 한경면 두모5길 60,제주특별자치도 제주시 한경면 두모리 2637-4,33.35649578,126.182827,,13,영업중,,,3,0,3,2022-09-30
두모리마을,제주시,한경면,두모리,소소오늘,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 두모1길 10-20,제주특별자치도 제주시 한경면 두모리 2799-2,33.35145324,126.1817381,,13,영업중,,,1,0,1,2022-09-30
두모리마을,제주시,한경면,두모리,모드락하우스,기타일반 및 생활 숙박시설 운영업,0507-1345-4549,제주특별자치도 제주시 한경면 두모11길 27,제주특별자치도 제주시 한경면 두모리 2581-1,33.35711729,126.1849659,,13,영업중,,,4,0,4,2022-09-30
두모리마을,제주시,한경면,두모리,제미바릇,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 두모7길 33-1,제주특별자치도 제주시 한경면 두모리 2650-3,33.35498726,126.1829056,,13,영업중,,,2,0,2,2022-09-30
두모리마을,제주시,한경면,두모리,서와민박,기타일반 및 생활 숙박시설 운영업,,제주특별자치도 제주시 한경면 두모7길 21 1층,제주특별자치도 제주시 한경면 두모리 2672-1,33.35490408,126.1839659,,13,영업중,,,1,0,1,2022-09-30
두모리마을,제주시,한경면,두모리,두모공,기타일반 및 생활 숙박시설 운영업,0507-1317-6587,제주특별자치도 제주시 한경면 두모11길 49,제주특별자치도 제주시 한경면 두모리 2619-3,33.35700476,126.1829351,,13,영업중,,,1,0,1,2022-09-30
두모리마을,제주시,한경면,두모리,조브라더스게스트하우스,민박업,,제주특별자치도 제주시 한경면 두모11길 46,제주특별자치도 제주시 한경면 두모리 2617-1,33.35717743,126.1834854,,13,영업중,,,4,0,4,2022-09-30
두모리마을,제주시,한경면,두모리,올리브네,민박업,,제주특별자치도 제주시 한경면 두신로 89,제주특별자치도 제주시 한경면 두모리 2858,33.3509751,126.1835769,,13,영업중,,,1,0,1,2022-09-30
두모리마을,제주시,한경면,두모리,두모가,민박업,0507-1320-5014,제주특별자치도 제주시 한경면 두모3길 24-4 두모가,제주특별자치도 제주시 한경면 두모리 2776-1,33.35260384,126.1830997,,13,영업중,,,1,0,1,2022-09-30
두모리마을,제주시,한경면,두모리,곰아저씨네,민박업,,제주특별자치도 제주시 한경면 두모1길 16,제주특별자치도 제주시 한경면 두모리 2825-2,33.35059887,126.1817219,,13,영업중,,,1,0,1,2022-09-30
두모리마을,제주시,한경면,두모리,바당소나이 민박,민박업,0507-1363-2484,제주특별자치도 제주시 한경면 두모1길 17,제주특별자치도 제주시 한경면 두모리 2824-1,33.35056479,126.18151,,13,영업중,,,2,0,2,2022-09-30
두모리마을,제주시,한경면,두모리,제주의 별밤,민박업,064-702-8494,제주특별자치도 제주시 한경면 용금로 211-13,제주특별자치도 제주시 한경면 두모리 741-1,33.33376751,126.2025458,,13,영업중,,,2,0,2,2022-09-30
두모리마을,제주시,한경면,두모리,감귤향기힐링파크,호텔업,064-805-8160,제주특별자치도 제주시 한경면 두조로 307 감귤향기 힐링파크,제주특별자치도 제주시 한경면 두모리 27-3 ,33.3402045,126.215626,2019-04-30,13,영업중,,,17,0,17,2022-09-30
산양리마을,제주시,한경면,산양리,제주애단비,기타일반 및 생활 숙박시설 운영업,0507-1321-9782,제주특별자치도 제주시 한경면 산양4길 27-2,제주특별자치도 제주시 한경면 청수리 3152,33.29204004,126.2338282,,13,영업중,,,1,,,2022-09-30
산양리마을,제주시,한경면,산양리,시에따이,민박업,064-772-5454,제주특별자치도 제주시 한경면 연명로 4,제주특별자치도 제주시 한경면 청수리 3274,33.29308104,126.2334058,,13,영업중,,,3,,,2022-09-30
산양리마을,제주시,한경면,산양리,무뚱하우스,민박업,0507-1326-2226,제주특별자치도 제주시 한경면 중산간서로 3276-6,제주특별자치도 제주시 한경면 청수리 3388-6,33.30269557,126.2383654,,13,영업중,,,2,,,2022-09-30
산양리마을,제주시,한경면,산양리,산양민박,민박업,,제주특별자치도 제주시 한경면 중산간서로 3186-1,제주특별자치도 제주시 한경면 청수리 3308,33.29524466,126.2344659,,13,영업중,,,1,,,2022-09-30
산양리마을,제주시,한경면,산양리,무릇,민박업,0507-1367-6452,제주특별자치도 제주시 한경면 수룡2길 37,제주특별자치도 제주시 한경면 청수리 2472-1,33.30738811,126.2420049,,13,영업중,,,,,,2022-09-30
산양리마을,제주시,한경면,산양리,제주드레곤하우스,민박업,0507-1444-3701,제주특별자치도 제주시 한경면 연명로 13-2,제주특별자치도 제주시 한경면 청수리 3289,33.29282802,126.2351418,,13,영업중,,,2,,,2022-09-30
신창리마을,제주시,한경면,신창리,바사팬스파 오션뷰펜션,기타일반 및 생활 숙박시설 운영업,070-7719-9811,제주특별자치도 제주시 한경면 한경해안로 448-6,제주특별자치도 제주시 한경면 신창리 1455-4,33.34015977,126.168347,,13,영업중,,,4,0,4,2022-09-30
신창리마을,제주시,한경면,신창리,로맨스 파파,기타일반 및 생활 숙박시설 운영업,070-4178-7090,제주특별자치도 제주시 한경면 한경해안로 474-20,제주특별자치도 제주시 한경면 신창리 1371-19,33.34027648,126.1721524,,13,영업중,,,5,0,5,2022-09-30
